"transaction_id","account_id","transaction_date","posted_date","description","amount","currency","source_file","client_reported_category"
"T00260","A002","2025-12-22 00:00:00","2025-12-23","COSTCO WHSE #1320","-148.36","USD","A002_12_export.csv",""
"T00261","A002","2025-04-28 00:00:00","2025-04-29","AMZN Mktp US*","-129.74","USD","A002_04_export.csv","Food"
"T00262","A004","2025-02-22","2025-02-24","Trader Joe's","-54.5","USD","A004_02_export.csv",""
"T00263","A003","2025-09-10 00:00:00","2025-09-12","NETFLIX.COM","-48.71","USD","A003_09_export.csv","Food"
"T00264","A004","2025-08-26 00:00:00","2025-08-27","LVAC","-120.99","USD","A004_08_export.csv",""
"T00265","A002","2025-11-02","2025-11-03","CVS","-111.8","USD","A002_11_export.csv",""
"T00266","A001","12/31/2025","2026-01-02","Spotify","-13.04","USD","A001_12_export.csv",""
"T00267","A002","2025-09-02","2025-09-04","Southwest Airlines","-530.12","USD","A002_09_export.csv",""
"T00268","A002","6/30/2025","2025-07-01","Southwest Gas","-139.63","USD","A002_06_export.csv",""
"T00269","A004","2025-01-26 00:00:00","2025-01-28","Walgreens","-13.37","USD","A004_01_export.csv",""
"T00270","A003","4/12/2025","2025-04-13","COX COMMUNICATIONS","-222.85","USD","A003_04_export.csv",""
"T00271","A003","2025-09-23 00:00:00","2025-09-24","Nike","-159.13","USD","A003_09_export.csv",""
"T00272","A003","2025-03-04","2025-03-05","Yard House","-84.88","USD","A003_03_export.csv","Bills"
"T00273","A004","2025-04-08","2025-04-09","CVS/PHARMACY #8829","-36.82","USD","A004_04_export.csv",""
"T00274","A004","2025-04-24","2025-04-26","Smith's","-165.63","USD","A004_04_export.csv",""
"T00275","A001","2025-11-25","2025-11-27","Chevron","-13.45","USD","A001_11_export.csv","Food"
"T00276","A002","1/27/2025","2025-01-28","COSTCO WHSE #1320","-56.16","USD","A002_01_export.csv",""
"T00277","A004","7/26/2025","2025-07-27","NV Energy","-149.69","USD","A004_07_export.csv","Bills"
"T00278","A002","2025-08-27 00:00:00","2025-08-28","COSTCO WHSE #1320","-38.37","USD","A002_08_export.csv",""
"T00279","A002","12/26/2025","2025-12-28","Southwest Gas","-146.01","USD","A002_12_export.csv",""
"T00280","A004","2025-08-06","2025-08-07","MARRIOTT HOTEL","-341.1","USD","A004_08_export.csv","Shopping"
"T00281","A002","9/12/2025","2025-09-14","Uber Eats","-20.3","USD","A002_09_export.csv",""
"T00282","A002","2025-08-16 00:00:00","2025-08-17","CVS","-15.55","USD","A002_08_export.csv",""
"T00283","A004","11/15/2025","2025-11-16","MARRIOTT HOTEL","-516.4","USD","A004_11_export.csv",""
"T00284","A003","2025-08-25","2025-08-26","AMC Theatres","-26.29","USD","A003_08_export.csv",""
"T00285","A001","2025-11-03 00:00:00","2025-11-04","Smith's","-62.99","USD","A001_11_export.csv",""
"T00286","A003","12/27/2025","2025-12-28","TRADER JOES 124","-158.93","USD","A003_12_export.csv",""
"T00287","A005","2025-05-25 00:00:00","2025-05-26","WALGREENS #04712","-87.8","USD","A005_05_export.csv",""
"T00288","A002","1/24/2025","2025-01-26","Target","-143.25","USD","A002_01_export.csv",""
"T00289","A001","2025-02-07","2025-02-08","CHEVRON 0209341","-70.06","USD","A001_02_export.csv","Shopping"
"T00290","A005","2025-09-09","2025-09-10","AIRBNB * HM","-792.44","USD","A005_09_export.csv","Food"
"T00291","A002","2025-11-07","2025-11-09","Shell","-85.28","USD","A002_11_export.csv",""
"T00292","A003","2025-02-24 00:00:00","2025-02-26","CVS/PHARMACY #8829","-44.55","USD","A003_02_export.csv",""
"T00293","A005","2025-04-02 00:00:00","2025-04-04","Shell","-49.88","USD","A005_04_export.csv","Shopping"
"T00294","A001","2025-12-22","2025-12-23","MARRIOTT HOTEL","-490.49","USD","A001_12_export.csv",""
"T00295","A005","8/1/2025","2025-08-02","Spotify","-33.04","USD","A005_08_export.csv",""
"T00296","A003","2025-08-02 00:00:00","2025-08-03","NETFLIX.COM","-49.02","USD","A003_08_export.csv",""
"T00297","A004","7/15/2025","2025-07-16","SW GAS CORP","-166.16","USD","A004_07_export.csv",""
"T00298","A005","8/5/2025","2025-08-06","Nike","-205.1","USD","A005_08_export.csv",""
"T00299","A003","5/24/2025","2025-05-25","SMITHS GROCERY 0348","-139.73","USD","A003_05_export.csv",""
"T00300","A005","2025-10-24 00:00:00","2025-10-25","TARGET T-2450","-254.47","USD","A005_10_export.csv",""
"T00301","A003","1/17/2025","2025-01-18","Chevron","-75.8","USD","A003_01_export.csv",""
"T00302","A001","2025-09-27","2025-09-29","CVS","-47.96","USD","A001_09_export.csv",""
"T00303","A001","10/20/2025","2025-10-21","SPOTIFY USA","-41.55","USD","A001_10_export.csv",""
"T00304","A001","6/12/2025","2025-06-14","LVAC","-17.05","USD","A001_06_export.csv","Food"
"T00305","A005","2025-04-30 00:00:00","2025-05-01","AMC 0039 TOWN SQUARE","-60.26","USD","A005_04_export.csv","Food"
"T00306","A004","2025-02-08 00:00:00","2025-02-09","TARGET T-2450","-115.96","USD","A004_02_export.csv",""
"T00307","A001","2025-10-13","2025-10-14","AMC Theatres","-52.5","USD","A001_10_export.csv",""
"T00308","A002","2025-04-20","2025-04-21","Uber Eats","-22.59","USD","A002_04_export.csv",""
"T00309","A005","2025-02-20","2025-02-22","AIRBNB * HM","-632.83","USD","A005_02_export.csv",""
"T00310","A003","2025-11-03 00:00:00","2025-11-04","COX COMMUNICATIONS","-58.15","USD","A003_11_export.csv",""
"T00311","A002","3/17/2025","2025-03-18","UBER *TRIP","-17.37","USD","A002_03_export.csv",""
"T00312","A004","2025-11-27","2025-11-28","WALGREENS #04712","-85.96","USD","A004_11_export.csv",""
"T00313","A005","10/20/2025","2025-10-21","Airbnb","-348.65","USD","A005_10_export.csv",""
"T00314","A003","2025-05-13","2025-05-14","Yard House","-17.74","USD","A003_05_export.csv",""
"T00315","A001","1/8/2025","2025-01-09","NIKE LAS VEGAS","-82.59","USD","A001_01_export.csv",""
"T00316","A003","2025-10-16","2025-10-17","Uber","-93.95","USD","A003_10_export.csv",""
"T00317","A003","2025-12-07 00:00:00","2025-12-08","SPOTIFY USA","-66.96","USD","A003_12_export.csv",""
"T00318","A002","4/30/2025","2025-05-02","DoorDash","-63.69","USD","A002_04_export.csv",""
"T00319","A001","6/3/2025","2025-06-05","LVAC","-68.78","USD","A001_06_export.csv",""
"T00320","A002","2025-05-06 00:00:00","2025-05-07","SW GAS CORP","-163.82","USD","A002_05_export.csv",""
"T00321","A001","2025-01-26","2025-01-28","UBER *TRIP","-56.77","USD","A001_01_export.csv","Bills"
"T00322","A001","6/26/2025","2025-06-27","AIRBNB * HM","-946.98","USD","A001_06_export.csv",""
"T00323","A005","2025-03-08","2025-03-09","AMC Theatres","-57.07","USD","A005_03_export.csv",""
"T00324","A003","7/6/2025","2025-07-08","NVENERGY PAYMENT","-107.37","USD","A003_07_export.csv","Other"
"T00325","A003","2025-12-27","2025-12-28","Spotify","-13.26","USD","A003_12_export.csv",""
"T00326","A005","2025-09-16 00:00:00","2025-09-18","Spotify","-21.53","USD","A005_09_export.csv",""
"T00327","A001","5/19/2025","2025-05-20","UBER EATS HELP","-91.2","USD","A001_05_export.csv",""
"T00328","A002","2025-04-28","2025-04-29","SMITHS GROCERY 0348","-70.19","USD","A002_04_export.csv","Other"
"T00329","A001","2025-06-16 00:00:00","2025-06-18","AIRBNB * HM","-393.6","USD","A001_06_export.csv",""
"T00330","A002","2025-01-25","2025-01-26","TARGET T-2450","-75.21","USD","A002_01_export.csv",""
"T00331","A003","7/30/2025","2025-07-31","Trader Joe's","-72.19","USD","A003_07_export.csv",""
"T00332","A002","2025-03-22 00:00:00","2025-03-23","Costco","-185.8","USD","A002_03_export.csv",""
"T00333","A004","3/15/2025","2025-03-16","SPOTIFY USA","-59.98","USD","A004_03_export.csv",""
"T00334","A001","2025-07-12 00:00:00","2025-07-14","COSTCO WHSE #1320","-188.45","USD","A001_07_export.csv",""
"T00335","A004","2025-08-07 00:00:00","2025-08-08","SHELL OIL 5742","-41.11","USD","A004_08_export.csv",""
"T00336","A004","2025-06-27","2025-06-29","NIKE LAS VEGAS","-132.29","USD","A004_06_export.csv",""
"T00337","A003","2025-05-07 00:00:00","2025-05-08","CVS","-20.03","USD","A003_05_export.csv",""
"T00338","A002","9/14/2025","2025-09-15","NETFLIX.COM","-56.37","USD","A002_09_export.csv",""
"T00339","A004","6/7/2025","2025-06-09","AMZN Mktp US*","-75.7","USD","A004_06_export.csv",""
"T00340","A004","2025-10-07 00:00:00","2025-10-09","CHEVRON 0209341","-20.09","USD","A004_10_export.csv",""
"T00341","A002","5/27/2025","2025-05-28","YARD HOUSE 8387","-68.54","USD","A002_05_export.csv",""
"T00342","A004","7/15/2025","2025-07-17","Smith's","-112.42","USD","A004_07_export.csv","Other"
"T00343","A002","2025-03-08","2025-03-09","UBER *EATS","-22.4","USD","A002_03_export.csv",""
"T00344","A004","2025-11-03","2025-11-04","TARGET T-2450","-60.11","USD","A004_11_export.csv",""
"T00345","A001","2025-11-23 00:00:00","2025-11-24","NV Energy","-120.29","USD","A001_11_export.csv",""
"T00346","A004","5/17/2025","2025-05-18","SOUTHWEST AIR","-516.78","USD","A004_05_export.csv",""
"T00347","A003","2025-01-26 00:00:00","2025-01-28","Chevron","-10.64","USD","A003_01_export.csv",""
"T00348","A004","2/1/2025","2025-02-02","Costco","-122.28","USD","A004_02_export.csv",""
"T00349","A002","11/22/2025","2025-11-23","NV Energy","-96.26","USD","A002_11_export.csv","Food"
"T00350","A003","2025-01-05","2025-01-06","Marriott","-590.19","USD","A003_01_export.csv",""
"T00351","A003","2025-11-20 00:00:00","2025-11-21","SW GAS CORP","-72.77","USD","A003_11_export.csv",""
"T00352","A001","2025-03-12","2025-03-13","CHIPOTLE 2841","-43.01","USD","A001_03_export.csv",""
"T00353","A002","2025-01-19","2025-01-20","DOORDASH*TEMP AUTH","-68.16","USD","A002_01_export.csv",""
"T00354","A002","1/13/2025","2025-01-14","Walgreens","-59.75","USD","A002_01_export.csv",""
"T00355","A003","10/10/2025","2025-10-11","SMITHS #348","-188.74","USD","A003_10_export.csv",""
"T00356","A001","2025-06-26 00:00:00","2025-06-27","SMITHS GROCERY 0348","-137.23","USD","A001_06_export.csv",""
"T00357","A002","2025-12-14 00:00:00","2025-12-16","SW GAS CORP","-235.16","USD","A002_12_export.csv",""
"T00358","A005","2025-06-19","2025-06-20","Smith's","-54.91","USD","A005_06_export.csv",""
"T00359","A004","2025-10-03 00:00:00","2025-10-04","MARRIOTT HOTEL","-416.95","USD","A004_10_export.csv",""
"T00360","A004","2025-03-10","2025-03-12","Cox Communications","-216.9","USD","A004_03_export.csv",""
"T00361","A003","8/30/2025","2025-09-01","Walgreens","-64.13","USD","A003_08_export.csv","Other"
"T00362","A005","2025-06-10","2025-06-11","Nike","-67.44","USD","A005_06_export.csv",""
"T00363","A004","3/6/2025","2025-03-07","CVS","-116.62","USD","A004_03_export.csv",""
"T00364","A002","2025-11-25 00:00:00","2025-11-26","YARD HOUSE 8387","-20.9","USD","A002_11_export.csv","Shopping"
"T00365","A004","2025-03-24","2025-03-25","Airbnb","-354.17","USD","A004_03_export.csv","Bills"
"T00366","A002","2025-12-28 00:00:00","2025-12-30","NV Energy","-131.03","USD","A002_12_export.csv",""
"T00367","A002","2025-02-15 00:00:00","2025-02-16","Uber Eats","-106.33","USD","A002_02_export.csv",""
"T00368","A005","2025-04-10","2025-04-11","Costco","-36.99","USD","A005_04_export.csv",""
"T00369","A003","2025-04-04","2025-04-05","Trader Joe's","-178.62","USD","A003_04_export.csv",""
"T00370","A001","7/31/2025","2025-08-02","SOUTHWEST AIR","-816.01","USD","A001_07_export.csv",""
"T00371","A004","2025-04-02 00:00:00","2025-04-03","Shell","-33.53","USD","A004_04_export.csv",""
"T00372","A004","2025-09-14 00:00:00","2025-09-16","LAS VEGAS ATHLETIC CLUB","-48.24","USD","A004_09_export.csv",""
"T00373","A003","2025-05-21","2025-05-22","Cox Communications","-143.63","USD","A003_05_export.csv",""
"T00374","A003","2025-02-02 00:00:00","2025-02-03","WALGREENS #04712","-44.4","USD","A003_02_export.csv",""
"T00375","A003","2025-05-31","2025-06-01","Shell","-38.19","USD","A003_05_export.csv",""
"T00376","A004","2025-09-17 00:00:00","2025-09-18","Uber","-12.26","USD","A004_09_export.csv",""
"T00377","A001","2025-10-01","2025-10-02","Airbnb","-711.71","USD","A001_10_export.csv",""
"T00378","A004","2025-09-17 00:00:00","2025-09-18","AMZN Mktp US*","-230.72","USD","A004_09_export.csv",""
"T00379","A001","2025-01-24","2025-01-25","Shell","-37.36","USD","A001_01_export.csv",""
"T00380","A005","11/20/2025","2025-11-21","NVENERGY PAYMENT","-116.21","USD","A005_11_export.csv",""
"T00381","A001","11/3/2025","2025-11-04","Target","-249.62","USD","A001_11_export.csv","Bills"
"T00382","A001","2025-05-07","2025-05-08","UBER *TRIP","-94.53","USD","A001_05_export.csv",""
"T00383","A003","2025-08-04 00:00:00","2025-08-05","AIRBNB * HM","-866.07","USD","A003_08_export.csv",""
"T00384","A004","2025-09-06 00:00:00","2025-09-07","TRADER JOES 124","-43.33","USD","A004_09_export.csv",""
"T00385","A001","2025-12-19","2025-12-20","Uber","-15.34","USD","A001_12_export.csv",""
"T00386","A002","2025-02-05 00:00:00","2025-02-06","Trader Joe's","-171.69","USD","A002_02_export.csv",""
"T00387","A002","2025-01-10 00:00:00","2025-01-12","AMC Theatres","-30.27","USD","A002_01_export.csv",""
"T00388","A003","7/24/2025","2025-07-25","Chipotle","-87.71","USD","A003_07_export.csv",""
"T00389","A001","10/8/2025","2025-10-09","SW GAS CORP","-198.05","USD","A001_10_export.csv",""
"T00390","A001","2025-02-07 00:00:00","2025-02-08","Southwest Airlines","-447.65","USD","A001_02_export.csv",""
"T00391","A005","2025-06-23","2025-06-24","SMITHS GROCERY 0348","-67.49","USD","A005_06_export.csv",""
"T00392","A001","2025-05-05","2025-05-07","TRADER JOES 124","-157.3","USD","A001_05_export.csv",""
"T00393","A002","2025-02-05","2025-02-06","DD *DOORDASH","-22.25","USD","A002_02_export.csv","Shopping"
"T00394","A005","12/19/2025","2025-12-20","YARD HOUSE 8387","-61.44","USD","A005_12_export.csv",""
"T00395","A003","1/4/2025","2025-01-05","CVS/PHARMACY #8829","-37.95","USD","A003_01_export.csv",""
"T00396","A005","2025-01-08","2025-01-10","YARD HOUSE 8387","-78.93","USD","A005_01_export.csv",""
"T00397","A002","2025-09-28 00:00:00","2025-09-29","TARGET T-2450","-34.9","USD","A002_09_export.csv","Food"
"T00398","A005","2025-05-10","2025-05-12","Airbnb","-180.49","USD","A005_05_export.csv","Bills"
"T00399","A005","1/7/2025","2025-01-08","TRADER JOES 124","-172.52","USD","A005_01_export.csv",""
"T00400","A004","2025-02-14","2025-02-15","Marriott","-480.87","USD","A004_02_export.csv","Bills"
"T00401","A005","2025-02-25 00:00:00","2025-02-26","Southwest Gas","-85.51","USD","A005_02_export.csv",""
"T00402","A005","4/22/2025","2025-04-23","Southwest Airlines","-716.55","USD","A005_04_export.csv",""
"T00403","A001","2025-10-10 00:00:00","2025-10-11","TRADER JOES 124","-66.43","USD","A001_10_export.csv",""
"T00404","A005","3/21/2025","2025-03-23","NIKE LAS VEGAS","-94.24","USD","A005_03_export.csv",""
"T00405","A004","2025-06-10","2025-06-11","SOUTHWEST AIR","-362.74","USD","A004_06_export.csv",""
"T00406","A001","2025-05-23 00:00:00","2025-05-24","NV Energy","-233.36","USD","A001_05_export.csv",""
"T00407","A001","6/19/2025","2025-06-20","Walgreens","-81.06","USD","A001_06_export.csv",""
"T00408","A003","11/20/2025","2025-11-22","COSTCO WHSE #1320","-33","USD","A003_11_export.csv",""
"T00409","A001","2025-04-13","2025-04-14","SHELL OIL 5742","-35.99","USD","A001_04_export.csv",""
"T00410","A001","2025-03-13 00:00:00","2025-03-14","COX COMMUNICATIONS","-220.58","USD","A001_03_export.csv",""
"T00411","A005","2025-01-26","2025-01-27","AMC 0039 TOWN SQUARE","-17.26","USD","A005_01_export.csv","Food"
"T00412","A001","2025-06-16","2025-06-18","WALGREENS #04712","-101.63","USD","A001_06_export.csv",""
"T00413","A003","6/10/2025","2025-06-11","Yard House","-31.29","USD","A003_06_export.csv",""
"T00414","A002","2025-07-04","2025-07-05","WALGREENS #04712","-45.16","USD","A002_07_export.csv","Food"
"T00415","A004","2025-05-29","2025-05-30","MARRIOTT HOTEL","-931.12","USD","A004_05_export.csv",""
"T00416","A001","2025-08-25 00:00:00","2025-08-27","SHELL OIL 5742","-67.8","USD","A001_08_export.csv",""
"T00417","A002","2025-01-24","2025-01-25","Southwest Gas","-222.42","USD","A002_01_export.csv",""
"T00418","A004","2025-10-23 00:00:00","2025-10-25","Costco","-107.1","USD","A004_10_export.csv","Food"
"T00419","A005","2025-05-21","2025-05-22","CHIPOTLE 2841","-92.57","USD","A005_05_export.csv",""
"T00420","A001","2025-02-07","2025-02-09","AMZN Mktp US*","-142.51","USD","A001_02_export.csv","Bills"
"T00421","A004","2025-03-18","2025-03-19","SHELL OIL 5742","-54.98","USD","A004_03_export.csv",""
"T00422","A001","2025-08-22 00:00:00","2025-08-23","Spotify","-32.75","USD","A001_08_export.csv","Shopping"
"T00423","A005","2025-12-25 00:00:00","2025-12-26","Airbnb","-280.62","USD","A005_12_export.csv",""
"T00424","A004","2025-02-02 00:00:00","2025-02-04","SW GAS CORP","-66.02","USD","A004_02_export.csv",""
"T00425","A001","2025-08-29","2025-08-30","NETFLIX.COM","-54.34","USD","A001_08_export.csv",""
"T00426","A004","2025-02-20","2025-02-21","CVS","-30.56","USD","A004_02_export.csv",""
"T00427","A004","2025-11-20 00:00:00","2025-11-21","SMITHS #348","-125.54","USD","A004_11_export.csv",""
"T00428","A001","2025-06-18 00:00:00","2025-06-19","WALGREENS #04712","-22.99","USD","A001_06_export.csv",""
"T00429","A003","2025-08-20 00:00:00","2025-08-21","Walgreens","-93.9","USD","A003_08_export.csv",""
"T00430","A002","2025-05-09 00:00:00","2025-05-10","Southwest Airlines","-176.32","USD","A002_05_export.csv",""
"T00431","A004","10/3/2025","2025-10-04","NETFLIX.COM","-46.72","USD","A004_10_export.csv",""
"T00432","A004","2025-03-23 00:00:00","2025-03-24","Cox Communications","-53.06","USD","A004_03_export.csv",""
"T00433","A004","2025-04-25","2025-04-26","Shell","-13.22","USD","A004_04_export.csv",""
"T00434","A001","2025-12-03 00:00:00","2025-12-04","Amazon","-89.24","USD","A001_12_export.csv","Shopping"
"T00435","A004","2025-01-07","2025-01-08","Uber Eats","-43.15","USD","A004_01_export.csv",""
"T00436","A001","1/19/2025","2025-01-20","SMITHS GROCERY 0348","-102.53","USD","A001_01_export.csv",""
"T00437","A004","2025-04-25","2025-04-26","LAS VEGAS ATHLETIC CLUB","-57.17","USD","A004_04_export.csv",""
"T00438","A005","2025-10-30","2025-11-01","LVAC","-44.37","USD","A005_10_export.csv",""
"T00439","A001","1/25/2025","2025-01-26","DD *DOORDASH","-58.19","USD","A001_01_export.csv","Shopping"
"T00440","A003","2025-07-01","2025-07-02","SMITHS GROCERY 0348","-33.08","USD","A003_07_export.csv",""
"T00441","A002","2025-04-27 00:00:00","2025-04-28","SPOTIFY USA","-56.9","USD","A002_04_export.csv",""
"T00442","A001","12/15/2025","2025-12-17","NIKE LAS VEGAS","-109.86","USD","A001_12_export.csv",""
"T00443","A002","4/28/2025","2025-04-30","AMC 0039 TOWN SQUARE","-35.8","USD","A002_04_export.csv",""
"T00444","A003","2025-06-12 00:00:00","2025-06-13","TRADER JOES 124","-157.66","USD","A003_06_export.csv",""
"T00445","A002","2025-07-02 00:00:00","2025-07-04","Uber","-37.69","USD","A002_07_export.csv",""
"T00446","A004","2025-06-22 00:00:00","2025-06-24","Target","-170.2","USD","A004_06_export.csv",""
"T00447","A003","11/2/2025","2025-11-03","COX COMMUNICATIONS","-111.45","USD","A003_11_export.csv",""
"T00448","A004","9/17/2025","2025-09-18","NIKE LAS VEGAS","-29.66","USD","A004_09_export.csv","Bills"
"T00449","A004","2025-08-09","2025-08-10","Walgreens","-99.45","USD","A004_08_export.csv",""
"T00450","A005","2025-02-19","2025-02-20","COX COMMUNICATIONS","-125.21","USD","A005_02_export.csv",""
"T00451","A005","2025-12-05","2025-12-07","NV Energy","-88.9","USD","A005_12_export.csv",""
